"","Logistic Regression Accuracy","Random Forest Accuracy","SVM Accuracy","Gradient Boosting Accuracy","KNN Accuracy"
"1",0.811688311688312,0.746753246753247,0.792207792207792,0.75974025974026,0.707792207792208
"2",0.772727272727273,0.772727272727273,0.733766233766234,0.733766233766234,0.720779220779221
"3",0.746753246753247,0.772727272727273,0.75974025974026,0.772727272727273,0.727272727272727
"4",0.772727272727273,0.714285714285714,0.766233766233766,0.714285714285714,0.701298701298701
"5",0.74025974025974,0.746753246753247,0.74025974025974,0.733766233766234,0.662337662337662
"6",0.779220779220779,0.785714285714286,0.811688311688312,0.798701298701299,0.733766233766234
"7",0.818181818181818,0.766233766233766,0.811688311688312,0.75974025974026,0.707792207792208
"8",0.720779220779221,0.714285714285714,0.720779220779221,0.707792207792208,0.668831168831169
"9",0.792207792207792,0.818181818181818,0.811688311688312,0.811688311688312,0.714285714285714
"10",0.779220779220779,0.779220779220779,0.75974025974026,0.75974025974026,0.694805194805195
"11",0.805194805194805,0.772727272727273,0.805194805194805,0.785714285714286,0.74025974025974
"12",0.779220779220779,0.805194805194805,0.785714285714286,0.772727272727273,0.694805194805195
"13",0.844155844155844,0.818181818181818,0.798701298701299,0.824675324675325,0.720779220779221
"14",0.714285714285714,0.766233766233766,0.766233766233766,0.733766233766234,0.681818181818182
"15",0.753246753246753,0.753246753246753,0.766233766233766,0.727272727272727,0.668831168831169
"16",0.805194805194805,0.805194805194805,0.785714285714286,0.818181818181818,0.74025974025974
"17",0.805194805194805,0.792207792207792,0.792207792207792,0.746753246753247,0.720779220779221
"18",0.746753246753247,0.707792207792208,0.733766233766234,0.727272727272727,0.707792207792208
"19",0.837662337662338,0.850649350649351,0.779220779220779,0.824675324675325,0.75974025974026
"20",0.792207792207792,0.811688311688312,0.811688311688312,0.811688311688312,0.746753246753247
"21",0.766233766233766,0.753246753246753,0.75974025974026,0.733766233766234,0.714285714285714
"22",0.746753246753247,0.779220779220779,0.74025974025974,0.75974025974026,0.74025974025974
"23",0.75974025974026,0.746753246753247,0.792207792207792,0.766233766233766,0.727272727272727
"24",0.811688311688312,0.850649350649351,0.785714285714286,0.831168831168831,0.714285714285714
"25",0.701298701298701,0.772727272727273,0.75974025974026,0.753246753246753,0.681818181818182
"26",0.831168831168831,0.811688311688312,0.824675324675325,0.850649350649351,0.772727272727273
"27",0.74025974025974,0.727272727272727,0.720779220779221,0.733766233766234,0.655844155844156
"28",0.707792207792208,0.74025974025974,0.720779220779221,0.727272727272727,0.707792207792208
"29",0.818181818181818,0.844155844155844,0.805194805194805,0.824675324675325,0.727272727272727
"30",0.75974025974026,0.792207792207792,0.798701298701299,0.824675324675325,0.727272727272727
"31",0.779220779220779,0.779220779220779,0.818181818181818,0.798701298701299,0.694805194805195
"32",0.824675324675325,0.837662337662338,0.824675324675325,0.792207792207792,0.714285714285714
"33",0.772727272727273,0.74025974025974,0.753246753246753,0.74025974025974,0.75974025974026
"34",0.792207792207792,0.746753246753247,0.785714285714286,0.792207792207792,0.733766233766234
"35",0.779220779220779,0.772727272727273,0.766233766233766,0.766233766233766,0.694805194805195
"36",0.785714285714286,0.798701298701299,0.772727272727273,0.766233766233766,0.694805194805195
"37",0.792207792207792,0.811688311688312,0.785714285714286,0.798701298701299,0.779220779220779
"38",0.785714285714286,0.805194805194805,0.811688311688312,0.818181818181818,0.746753246753247
"39",0.785714285714286,0.766233766233766,0.792207792207792,0.766233766233766,0.727272727272727
"40",0.785714285714286,0.74025974025974,0.798701298701299,0.74025974025974,0.668831168831169
"41",0.74025974025974,0.785714285714286,0.746753246753247,0.766233766233766,0.681818181818182
"42",0.818181818181818,0.824675324675325,0.805194805194805,0.824675324675325,0.753246753246753
"43",0.785714285714286,0.766233766233766,0.75974025974026,0.746753246753247,0.681818181818182
"44",0.818181818181818,0.850649350649351,0.831168831168831,0.824675324675325,0.746753246753247
"45",0.792207792207792,0.772727272727273,0.772727272727273,0.792207792207792,0.75974025974026
"46",0.733766233766234,0.74025974025974,0.766233766233766,0.733766233766234,0.688311688311688
"47",0.792207792207792,0.753246753246753,0.772727272727273,0.753246753246753,0.74025974025974
"48",0.75974025974026,0.753246753246753,0.766233766233766,0.753246753246753,0.746753246753247
"49",0.779220779220779,0.785714285714286,0.779220779220779,0.818181818181818,0.701298701298701
"50",0.785714285714286,0.74025974025974,0.785714285714286,0.766233766233766,0.714285714285714
