"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.082178958079034,0.0818142669016814,0.0800385978023191
"2",0.0821941539803309,0.0859185900898827,0.0826889544457641
"3",0.0959167686961014,0.0969269217569907,0.0943580845058087
"4",0.0750309212106639,0.0764587024316055,0.0753017036648555
"5",0.0726126204411243,0.0742413075624971,0.0739249636610174
"6",0.0646844171564584,0.06516228932416,0.0650402915333197
"7",0.0820063227980764,0.0829438512413414,0.0795243944199466
"8",0.072537510571872,0.0731815129550051,0.0706652998292481
"9",0.084798177424658,0.0864753095522023,0.0843665425058618
"10",0.0805281225024516,0.079946790964735,0.0812602210760691
"11",0.0800726222420488,0.0832507784422662,0.0795091399296914
"12",0.0728843383131432,0.0758160057428733,0.0731564481915079
"13",0.0781979432453262,0.0797614584791333,0.0786087743842489
"14",0.0849845890261787,0.0852966348973434,0.0870364003819092
"15",0.0808181139773809,0.0845011714677734,0.0820218632862262
"16",0.0765913487534945,0.0804296007400644,0.0787507748316462
"17",0.0650513122778764,0.0709872038387569,0.067847014701322
"18",0.0764960620812719,0.079727586894909,0.0775129183094236
"19",0.0834154207853642,0.0883835072718039,0.0833637164111382
"20",0.083210247950143,0.0860191937346286,0.0834687009421655
"21",0.0745546622425666,0.075543833083897,0.074416540373934
"22",0.0768603758261132,0.080272475112591,0.0767418218112289
"23",0.0788072670127812,0.0789173676181519,0.0776433071943755
"24",0.0685514364819984,0.0673708770541978,0.0680547735224981
"25",0.0734206689216917,0.076068965084104,0.0724529216320415
"26",0.0829313870929506,0.0830236053890921,0.0819701427740752
"27",0.0759633584958964,0.0790678493269025,0.077501382667672
"28",0.0821684877618039,0.0856113926363133,0.0829598906151528
"29",0.0712610231645974,0.0720645424116329,0.069701765772287
"30",0.0873270096703173,0.0861872994796436,0.0853895409213818
"31",0.0777804098890978,0.0791757908069109,0.0767660683414226
"32",0.0861712667095825,0.0874379768974046,0.0861990486695799
"33",0.0706337897510306,0.0730894320130858,0.0707878153238395
"34",0.0815574631590184,0.0842417994322328,0.0822076036912838
"35",0.0803959364337347,0.083566042746588,0.0798702054705624
"36",0.0778642668723506,0.080075464190975,0.0795437396411069
"37",0.0614594637499203,0.0623409848200093,0.0615202714025451
"38",0.0798886888496355,0.0799685636314672,0.0810178276153911
"39",0.078238040275757,0.0771568817790866,0.0764846759267607
"40",0.0788960241961572,0.0785333145249694,0.0789788349679412
"41",0.0836714133926885,0.0862179579163286,0.0845819797675168
"42",0.075192472929765,0.0746648778118454,0.0744724562146712
"43",0.0747383646002473,0.0757543334471148,0.0735198411974279
"44",0.0858797844768173,0.0879705746322306,0.0863408938851571
"45",0.0740445838765996,0.0755371927078678,0.0741219615872542
"46",0.0791390144820273,0.0828490817727587,0.0792871078955267
"47",0.0788227721659363,0.0790013594676546,0.0765342480733334
"48",0.0774553044726449,0.0808645601763127,0.0783214448679644
"49",0.0731428788740036,0.0760045395827019,0.0731031257500905
"50",0.0665346965295358,0.0677800606580116,0.0638707619790461
"51",0.0840387003546807,0.0861391560122824,0.0835504903954469
"52",0.0738448330977229,0.0780502835215067,0.0739156948174842
"53",0.0736664584786774,0.0753403461806228,0.0739970268857562
"54",0.0876609615403503,0.0885599446297408,0.087531737126305
"55",0.0750618969162866,0.0783070928881324,0.0759850588773649
"56",0.0891797339968983,0.0903773338653477,0.0894660604419566
"57",0.0805361099683024,0.0835740493077377,0.0813782955895791
"58",0.0794009627337759,0.0800328277695606,0.0785148747500759
"59",0.0827512513011165,0.0825339768535043,0.0815641939384436
"60",0.0690242546016055,0.0700032619544583,0.0687727313665232
"61",0.0760146282118389,0.0809728410755155,0.0769924304806381
"62",0.0951735409978727,0.0973062686449325,0.0954705319580752
"63",0.0797604815355833,0.084151939614238,0.0806418631174612
"64",0.078697824862765,0.0802631649376832,0.0782283370667896
"65",0.0877589981803543,0.0901057810950324,0.0880991830565052
"66",0.0856748860492507,0.0844832380622347,0.0838428674106144
"67",0.0725827559577636,0.074977318330163,0.071086150196818
"68",0.0909712223833126,0.0910778647482643,0.0885960775639718
"69",0.0756175964856728,0.0784010656262241,0.0756753001583865
"70",0.0779297647737589,0.0781022120108,0.0768833403651732
"71",0.0931137028481406,0.0963047623639494,0.092531975566423
"72",0.0933956552667847,0.0949550008399756,0.0930222529442756
"73",0.0778169520547864,0.0804173634149665,0.0777339023999938
"74",0.0765941640618086,0.0788952047252626,0.0768657843310988
"75",0.0813157109308825,0.0807715868837083,0.0792556215671219
"76",0.0747625949108371,0.0776078244878188,0.0751620702013659
"77",0.0725817260586864,0.0752250787383327,0.0739052645494528
"78",0.077450456985161,0.0777813948839205,0.077247843918939
