"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0810436412395276,0.0832688901007328,0.0818230076579517
"2",0.0654223391316568,0.0637573037157779,0.0630824877074265
"3",0.0808007942942367,0.08299835665655,0.082082750465477
"4",0.0769510610096834,0.0789901331669279,0.0763500345609599
"5",0.0834460673242989,0.0803862982645593,0.0813777189245798
"6",0.0871747261673857,0.0895386590812699,0.0863708012498474
"7",0.0840591479843213,0.0835830272285116,0.0795139957602527
"8",0.0799356908396721,0.0778556263513096,0.0767573431145168
"9",0.0823411958632056,0.0839963658301884,0.0815507521715397
"10",0.0816699158007437,0.0783272755447733,0.0799876616074317
"11",0.0781386790480201,0.079170521125212,0.0772708401790394
"12",0.0648522734971268,0.06798016525734,0.066110971274992
"13",0.0758380372066238,0.0747840659307716,0.0736782848976983
"14",0.0844706041807076,0.0872806944570174,0.0845146139106495
"15",0.0737552314306007,0.0757119478330974,0.0733835903790531
"16",0.0758788140911704,0.0766469126936098,0.075017046053055
"17",0.0756787149877955,0.0773874940049596,0.0771971301852204
"18",0.0701459699510573,0.0707346784257746,0.0698729117486943
"19",0.0818902684379858,0.0801535871222843,0.080707250405594
"20",0.079677070972806,0.082436184903659,0.0815508863166194
"21",0.0806149176115663,0.0780364585680213,0.0773858486595095
"22",0.090583805472987,0.0872014981805693,0.0871350721608
"23",0.0735453802757119,0.0746599683126907,0.0735561660417154
"24",0.0838963763488819,0.0864727350008766,0.0832537364297893
"25",0.0718018833413619,0.0695478891984844,0.0688340896891932
"26",0.0936824148681504,0.0953472834760093,0.0935447593529204
"27",0.0682388267306066,0.0671967431076683,0.0667963701860358
"28",0.0842356953865945,0.0838731298397158,0.0849981992219228
"29",0.0714042210227422,0.0729850076992883,0.0713257926285334
"30",0.0799249956104696,0.0811881071112878,0.0789304875438779
"31",0.0729209984469626,0.0725552124385951,0.0714207581863544
"32",0.0763494935652033,0.0760848099615336,0.0743551742523929
"33",0.0796421562609143,0.0792738600079587,0.0773226020905582
"34",0.0793152109654709,0.0821915527135839,0.0800938969421444
"35",0.074826448151587,0.076265849900271,0.0757462810362472
"36",0.082959046743053,0.0864723407374101,0.0848931594777028
"37",0.0766312099256657,0.0766658329429341,0.0746370846664053
"38",0.0880086617103571,0.0898165799682773,0.0876752073618037
"39",0.0902928375621909,0.0883743254376729,0.0862768478525125
"40",0.0796018416328221,0.0817937829786379,0.0788846240029673
"41",0.0724469710585028,0.0729498888709172,0.0727186817738128
"42",0.0754213009944513,0.0790831720537581,0.0763038076341294
"43",0.0707778992897453,0.0698035885603958,0.0682504395794347
"44",0.07595353416372,0.0783035937168243,0.0767227848094641
"45",0.0744692687334267,0.0738236141806178,0.0731556411863404
"46",0.0697846668231446,0.0702568098854821,0.0681791229294619
"47",0.084232284168358,0.0842973597529044,0.081879940418121
"48",0.0807262903890373,0.0844512962167011,0.0824324979305877
"49",0.0641700510370977,0.0628559141884884,0.0630046212538928
"50",0.0833057274528462,0.0810523848850633,0.0797543657278273
"51",0.0792792455333206,0.0792231750900552,0.0786399975078867
"52",0.0773190540507482,0.0754389801540428,0.0752630993180565
"53",0.0759553285510784,0.07606181063217,0.0744592319367213
"54",0.0686621923601472,0.0720916777288535,0.0693730415287056
"55",0.0754367721128619,0.0766836985824745,0.0755635108058353
"56",0.0855800715231502,0.0866035706114397,0.0835361569472653
"57",0.0817298242430904,0.0812025459607313,0.0801407749305653
"58",0.0865839584431196,0.0886150704431112,0.0863675610675547
"59",0.0705973562627874,0.0717302482477189,0.0703873133131146
"60",0.0630299522621757,0.0641493184155684,0.062100417373203
"61",0.0882128330432439,0.0888354923086563,0.0863851538343501
"62",0.0811173113409343,0.0827594543383007,0.0808908131489487
"63",0.0809512158848112,0.0829287862493832,0.0811697407465267
