"","Logistic Regression Accuracy","Random Forest Accuracy","SVM Accuracy","Gradient Boosting Accuracy","KNN Accuracy"
"1",0.259640102827764,0.174807197943445,0.264781491002571,0.200514138817481,0.308483290488432
"2",0.280205655526992,0.182519280205656,0.277634961439589,0.19280205655527,0.359897172236504
"3",0.300771208226221,0.187660668380463,0.298200514138817,0.187660668380463,0.341902313624679
"4",0.287917737789203,0.172236503856041,0.264781491002571,0.195372750642674,0.370179948586118
"5",0.287917737789203,0.182519280205656,0.275064267352185,0.185089974293059,0.344473007712082
"6",0.295629820051414,0.208226221079691,0.295629820051414,0.210796915167095,0.349614395886889
"7",0.269922879177378,0.149100257069409,0.251928020565553,0.174807197943445,0.329048843187661
"8",0.308483290488432,0.213367609254499,0.308483290488432,0.22879177377892,0.354755784061697
"9",0.282776349614396,0.197943444730077,0.267352185089974,0.205655526992288,0.329048843187661
"10",0.259640102827764,0.154241645244216,0.241645244215938,0.16452442159383,0.344473007712082
"11",0.272493573264782,0.205655526992288,0.249357326478149,0.190231362467866,0.362467866323907
"12",0.275064267352185,0.185089974293059,0.262210796915167,0.169665809768638,0.370179948586118
"13",0.275064267352185,0.182519280205656,0.267352185089974,0.221079691516709,0.344473007712082
"14",0.287917737789203,0.159383033419023,0.282776349614396,0.19280205655527,0.377892030848329
"15",0.318766066838046,0.182519280205656,0.295629820051414,0.197943444730077,0.419023136246787
"16",0.277634961439589,0.161953727506427,0.25706940874036,0.172236503856041,0.329048843187661
"17",0.275064267352185,0.179948586118252,0.269922879177378,0.187660668380463,0.362467866323907
"18",0.2853470437018,0.179948586118252,0.277634961439589,0.203084832904884,0.359897172236504
"19",0.298200514138817,0.16452442159383,0.2853470437018,0.19280205655527,0.282776349614396
"20",0.254498714652956,0.167095115681234,0.25706940874036,0.172236503856041,0.354755784061697
"21",0.303341902313625,0.203084832904884,0.29305912596401,0.221079691516709,0.344473007712082
"22",0.251928020565553,0.16452442159383,0.241645244215938,0.205655526992288,0.3573264781491
"23",0.264781491002571,0.195372750642674,0.267352185089974,0.19280205655527,0.339331619537275
"24",0.303341902313625,0.203084832904884,0.290488431876607,0.218508997429306,0.365038560411311
"25",0.323907455012853,0.185089974293059,0.32133676092545,0.205655526992288,0.339331619537275
"26",0.259640102827764,0.169665809768638,0.239074550128535,0.187660668380463,0.352185089974293
"27",0.272493573264782,0.174807197943445,0.264781491002571,0.205655526992288,0.339331619537275
"28",0.295629820051414,0.177377892030848,0.272493573264782,0.197943444730077,0.3573264781491
"29",0.272493573264782,0.15681233933162,0.264781491002571,0.19280205655527,0.336760925449871
"30",0.280205655526992,0.179948586118252,0.272493573264782,0.197943444730077,0.341902313624679
"31",0.275064267352185,0.16452442159383,0.254498714652956,0.203084832904884,0.341902313624679
"32",0.300771208226221,0.208226221079691,0.29305912596401,0.223650385604113,0.349614395886889
"33",0.246786632390745,0.169665809768638,0.241645244215938,0.208226221079691,0.380462724935733
"34",0.259640102827764,0.190231362467866,0.251928020565553,0.200514138817481,0.370179948586118
"35",0.254498714652956,0.143958868894602,0.236503856041131,0.182519280205656,0.344473007712082
"36",0.308483290488432,0.177377892030848,0.298200514138817,0.197943444730077,0.354755784061697
"37",0.277634961439589,0.146529562982005,0.269922879177378,0.187660668380463,0.347043701799486
"38",0.280205655526992,0.177377892030848,0.275064267352185,0.210796915167095,0.341902313624679
"39",0.303341902313625,0.185089974293059,0.275064267352185,0.233933161953727,0.336760925449871
"40",0.280205655526992,0.177377892030848,0.244215938303342,0.19280205655527,0.367609254498715
"41",0.290488431876607,0.218508997429306,0.267352185089974,0.213367609254499,0.316195372750643
