"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0843625133743906,0.0824674980499238,0.0802577092900046
"2",0.0908481800920033,0.0927900187747786,0.0875555889752449
"3",0.0718911061290405,0.0753095364025596,0.0695906240970162
"4",0.0788610823920148,0.077605309699418,0.0751768190693456
"5",0.0813266451378262,0.0859366800999989,0.0791271686934942
"6",0.065652573599441,0.0706696219399558,0.0650211132955513
"7",0.0778075459242892,0.0804201256968611,0.0768259804804916
"8",0.0816092422443677,0.0862580207099922,0.0803458211761008
"9",0.0810763310721956,0.0848020916860078,0.0803037095434484
"10",0.0772650354353788,0.0748468188471615,0.0726720565798422
"11",0.0697696565196315,0.0727420089550893,0.0686662608809523
"12",0.0700188242609329,0.0745181985137051,0.0689740121947295
"13",0.080516804047148,0.0809927460204257,0.0786346036550197
"14",0.0768320268921611,0.0816337020867095,0.0751438229926707
"15",0.0820078866287964,0.0821981087918223,0.0800845748348644
"16",0.0729798871303836,0.0771498584536322,0.0730521540506921
"17",0.0758907268950743,0.07923425885405,0.0741876413682367
"18",0.0892843779982389,0.0912937253323346,0.0867697637131404
"19",0.0802691772734165,0.0842952174983028,0.0789724806863139
"20",0.0831703058988204,0.0844914635302648,0.0803321496753996
"21",0.0863985130826492,0.0906463613922054,0.0857628860445423
"22",0.0736872303517848,0.0799869378244688,0.0734446191360084
"23",0.0749306078102634,0.0746430028808796,0.0721388398125758
"24",0.0860424585599893,0.0847379040051618,0.0823807562809795
"25",0.0846319134379239,0.0857050582779415,0.0810684534558933
"26",0.0675270863363724,0.0700865265173106,0.0664416212587614
"27",0.070609887408031,0.0724313050269967,0.0672293835049273
"28",0.0676666032287888,0.0722159291510112,0.0654832356122084
"29",0.0813075621346614,0.0798464016004071,0.0783211120899144
"30",0.0729234402622475,0.0733329136653137,0.0708598853570444
"31",0.0827105228035491,0.0852022136324987,0.0815675786397606
"32",0.0852156821468458,0.0886547875556616,0.0829655147861923
"33",0.0766157764771031,0.0760108735939319,0.0739847505207358
"34",0.0809493452503262,0.0839063634201541,0.0799362736159803
"35",0.0815322695075496,0.0813519647044551,0.0781448975530222
"36",0.0712704058728836,0.0705285514840084,0.0682336087843117
"37",0.0754177280086765,0.0772608093832162,0.0724421202382751
"38",0.0922461303598574,0.0928925691544938,0.0885328321964615
"39",0.0753837629885843,0.078223501478436,0.0739060088093002
"40",0.0755659259590956,0.0773420861393185,0.0715819559575856
"41",0.0816195778063821,0.0818974268892226,0.0779109525668032
"42",0.0821561385408875,0.0832617809093628,0.0786774085069771
"43",0.0787026654329767,0.0809043179680066,0.0775280724662973
"44",0.0829547738692324,0.0864990027366179,0.0825030778075146
"45",0.0848856303415357,0.0873324056348963,0.0835565867797568
"46",0.0736169826326296,0.075305525539742,0.0715539070558522
