"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0854635640074888,0.0829378213693806,0.0820695324491755
"2",0.0828748423158835,0.0813966015064423,0.0798557657224617
"3",0.0740153810054583,0.0694815947244523,0.0697562393377456
"4",0.0856932269463488,0.0847535154384868,0.0823549483580246
"5",0.0715000106848562,0.0751346238375896,0.0721811970455595
"6",0.0698034432507297,0.0706536524994867,0.0690023200278174
"7",0.0888096478757654,0.0907074200097518,0.0881750762613103
"8",0.0840026704476611,0.0825932974695161,0.0814133646505851
"9",0.0741266642096165,0.0732723952414991,0.0725841279083939
"10",0.0839359613010127,0.08501754458345,0.0817562170541026
"11",0.0735180150295045,0.0754365391536075,0.0735343198226725
"12",0.0776238966427893,0.07616157640972,0.0752851162958236
"13",0.0866795866554959,0.0896144770530759,0.0872767729716027
"14",0.0753197759506379,0.075300618767847,0.0743779937434512
"15",0.0731817433241316,0.0729359909226636,0.0735457543708574
"16",0.0832887674486258,0.0849326848226862,0.0826037173978047
"17",0.0736615087797286,0.074642815830217,0.0732226074820902
"18",0.0877130058150676,0.0877624605697602,0.0866285059001437
"19",0.0797951139166311,0.0813319097635131,0.0799906005732106
"20",0.0769235679137716,0.0780550341139648,0.0771365460955065
"21",0.0843136758667715,0.0864376075399056,0.084263604162255
"22",0.0890780673763311,0.0910411055168042,0.0895386274746851
"23",0.0830460263814873,0.0837091419778088,0.081135334541798
"24",0.0716547401659878,0.0742289611133676,0.0707475342841265
"25",0.0727318502766037,0.0727446447811643,0.0704044041244015
"26",0.081979849704847,0.0823470357719219,0.0795135397078073
"27",0.0733648517350119,0.0752326060172685,0.0735702277867382
"28",0.0766077845992819,0.0775094991838665,0.0749004445778737
"29",0.0863078103500901,0.0850471447864079,0.0827613137338477
"30",0.0765997728206186,0.0786230721463139,0.0764621569541002
"31",0.0811754451053949,0.0812544552888276,0.0795333435057894
"32",0.0731961981409113,0.0741649082930907,0.0720817362058297
"33",0.072068140279272,0.0712832755478877,0.0700529910331641
"34",0.0739570380999878,0.0727168079754605,0.0724054400827196
"35",0.069409680989462,0.0672559739410631,0.0675060377459275
"36",0.0750537209299115,0.0743866994599261,0.0729062141202372
"37",0.0782579241710897,0.0809055806242583,0.0763604784597625
"38",0.0774074094213876,0.0803267712290465,0.0781261089119257
"39",0.0743314926864942,0.074921187741777,0.0731630234961736
"40",0.0679734491143255,0.0672231722303508,0.0662138229482469
"41",0.069595444127412,0.0702099171415756,0.068169686881777
"42",0.0769709770937377,0.0773895146670856,0.0763914553121533
"43",0.0837200736310457,0.0827746209704131,0.0823985336710296
"44",0.0818408095701925,0.0807732784163079,0.0806566567658571
"45",0.076406520923118,0.0764569530590775,0.0758490115891431
"46",0.0807008716865479,0.0806732495808375,0.0790737244896125
"47",0.076295954720819,0.0748210474089689,0.0733567179922909
"48",0.0716724864554082,0.0742760245714823,0.0700552585946461
"49",0.0728516780617965,0.0725410818891262,0.0719495324198931
"50",0.0826329873245029,0.0832979744444049,0.0796407966832224
"51",0.0865384012780038,0.0902844703520041,0.0869208821027034
"52",0.0729822760996912,0.0749547132323087,0.0721317863451789
"53",0.0869498688943453,0.0864668178187308,0.084005720565656
"54",0.0837690531944653,0.084092373921249,0.0827715393287452
"55",0.0818496171065232,0.0825582729309964,0.0792664551168069
"56",0.0771957543268001,0.0773211929858852,0.0747955667029222
"57",0.0789107190956489,0.0808514490783959,0.0793538056271131
"58",0.0735544815166243,0.0771687908405402,0.073839095864439
"59",0.093576087695984,0.0967321769224346,0.0951770535617568
"60",0.0809966832420813,0.0853584271380671,0.0818247790886243
"61",0.0741304356018736,0.0751006469095182,0.0733224443428439
"62",0.0810125215161277,0.0782913411637167,0.0796857592785444
"63",0.0750072161375397,0.0753945821000148,0.0742232014079145
"64",0.0869429156169596,0.0895561311134689,0.0868867062618278
"65",0.0873315789654866,0.0867715864512461,0.0835084527306959
"66",0.0729570645897226,0.0746190419753183,0.0739443297965978
"67",0.0802332322200746,0.077379812357762,0.0768622199411307
"68",0.0703462228078195,0.0722962446907748,0.070326812321522
"69",0.0814077975030052,0.0844640016679937,0.0813960352319884
"70",0.0916876921472342,0.0877752363478341,0.0866937603497674
"71",0.0849535442001247,0.0869073011872666,0.0845295154600224
"72",0.079252915513276,0.0807157575914841,0.0810617240177193
"73",0.0737548977211632,0.0775324339955118,0.073906772997256
"74",0.0718422741154993,0.0712437506682667,0.070950148052031
"75",0.0788431102964491,0.0787555513934813,0.0763374674565808
"76",0.0782660188230525,0.0776275844689916,0.0765499272775812
"77",0.076139556627391,0.0759335400608619,0.0753438261160171
"78",0.0687015771909753,0.0695135616817995,0.0679290516392452
"79",0.0769814528284331,0.0779216987637068,0.0745458608717026
"80",0.0851136327447138,0.0829982015808411,0.0830295737800275
"81",0.0699819333276503,0.0680495849695157,0.0669079406672779
"82",0.0828449764148548,0.0883932440044908,0.0853337391530524
"83",0.0791011751677634,0.0784496109703444,0.0774967473076342
"84",0.0698258965601182,0.0692126385538353,0.0678843516903743
"85",0.0746049494345848,0.072865697110977,0.0702833276341561
"86",0.0726890868927747,0.0718730219519856,0.0723013693228868
"87",0.0820966377466174,0.0824505669094576,0.081849599551302
"88",0.0812025526990716,0.0802717200339048,0.0793411393538867
"89",0.0700976284081744,0.0697067531464323,0.0673664738486381
"90",0.0840349210448109,0.0842373166429066,0.0841104334457667
"91",0.0774993318004251,0.079905325952191,0.0780923842785138
"92",0.0715658776121745,0.069072910253869,0.0679600007980082
"93",0.0767893554927055,0.080145894427214,0.0798007328493496
"94",0.0827522255240944,0.0841806021231111,0.082263516235264
"95",0.0767036625623046,0.0770567102430893,0.0778574002343114
"96",0.0864185088405906,0.08809600829168,0.0851085320651433
"97",0.0799557725526213,0.0806809844725522,0.0786614938194514
"98",0.0645196909573309,0.0673220016302662,0.0648704535261889
"99",0.086307045390895,0.084099458551563,0.0831282077847153
"100",0.0730357524249595,0.0738880934663652,0.0715481729465568
