"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0782706174007134,0.08244655939928,0.0797256000709042
"2",0.0840871313372406,0.0837962901191807,0.0843567015115777
"3",0.0842737003909728,0.0857550850229297,0.0830991805164497
"4",0.0720953503013588,0.0717687258565625,0.071393381218827
"5",0.0722122765777855,0.0737028213189449,0.0713534064416713
"6",0.0862674840764899,0.086205583981936,0.0848925020778331
"7",0.077182201414763,0.0747298081846795,0.0751393241005102
"8",0.0814025410339928,0.0799429756735898,0.078359687879098
"9",0.0778999081991935,0.0756053277769442,0.0736996633476519
"10",0.0827338985822764,0.0842647352880039,0.0813146164245828
"11",0.0842723114646035,0.0824719936539991,0.0821138269905429
"12",0.087568163534156,0.0879302654223004,0.0858983923262785
"13",0.0759107821431721,0.075377470769507,0.0745733652187132
"14",0.075210190761289,0.0742793076639304,0.0728450017486463
"15",0.0796503397271589,0.0794057807604293,0.0781912563807274
"16",0.0688978930930345,0.0714677923173407,0.0692165125460235
"17",0.0754777766266801,0.0783002420673253,0.0759134282672267
"18",0.0759455673340053,0.0746490107650819,0.0751201083415759
"19",0.0763167165878494,0.0741594945007071,0.0725683465055841
"20",0.071942667180422,0.0722399877112962,0.0718400597330889
"21",0.0821303877086195,0.0810840902644684,0.0792890201203563
"22",0.0807605307817898,0.0796608114939234,0.0798391391005032
"23",0.0743119624283783,0.0726139204387836,0.0730067501015198
"24",0.0763160602984927,0.0796840725999997,0.0764809431719963
"25",0.0826890018157401,0.0840427060130523,0.0813510859168316
"26",0.0823791414650163,0.0833751477851501,0.082084546296223
"27",0.0775203819976044,0.0772015063041676,0.0754613191878863
"28",0.0709171000957303,0.0684575270817208,0.0669947241060792
"29",0.0733106342897795,0.0735305549676076,0.0717608828140251
"30",0.0813492490183294,0.0785380876463554,0.0776009079976108
"31",0.0743734255204849,0.0736762309186853,0.0733233500914751
"32",0.0727854240375075,0.0742001110699445,0.0719282954968801
"33",0.068222655038675,0.0672121692468039,0.0666403465886657
"34",0.0787785727733893,0.0792236838359944,0.0790304124192356
"35",0.0849329423594889,0.0835420005295774,0.0822145068270087
"36",0.0683963085463823,0.0695876318762656,0.0673230448534117
"37",0.0771147141308674,0.0753463763663041,0.0742082683998374
"38",0.070798397238224,0.0685559282932843,0.0686385290413562
"39",0.0665616397789384,0.0672775868482704,0.0664628025802431
"40",0.0744308451657737,0.0723968663423819,0.072472146136874
"41",0.0663471284318164,0.0679497262791566,0.0661795580783962
"42",0.0745647218689287,0.0764420028941653,0.0730778631379272
"43",0.0756144956612649,0.073970731489729,0.0727774606934914
"44",0.0786429913744466,0.0802822273153821,0.0797315099056
"45",0.0865039482104397,0.0878741934340924,0.0854787188696414
"46",0.0836792103282644,0.0843639227969269,0.0811777930662618
"47",0.0763279942132376,0.079169058466393,0.0773072665152166
"48",0.0697594009316167,0.0716612141747608,0.0696649788351055
"49",0.0753822529432085,0.0740100594214197,0.0741425078260657
"50",0.0811715050839663,0.0800357023634884,0.0778766309499042
"51",0.0814597093817387,0.0844245943204757,0.0829019325461435
"52",0.0734217231148259,0.071393893633222,0.0700711069038737
"53",0.0717061005646614,0.0702993236549729,0.0685557121995591
"54",0.069246797646898,0.0697351679915618,0.0700181309829695
"55",0.0895389663373848,0.085685229586327,0.0856792963910985
"56",0.0758175466805018,0.0767335933270135,0.0737035732696234
"57",0.0732391883293957,0.074020479207455,0.0722876210859709
"58",0.083019750977444,0.0862219669139386,0.084849101786023
"59",0.085776445417818,0.0838115511064075,0.0829733099159473
"60",0.0788173223248462,0.08175930082085,0.0796917327236553
"61",0.0737424861429854,0.0748212607144331,0.0725121580769648
"62",0.0839323642393172,0.0860342687610943,0.0830867603223335
"63",0.0789613346488248,0.0778518021870514,0.0768319823899258
"64",0.0871242989897528,0.0894967501601075,0.0853335030383982
