"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0794218424702981,0.0783906838319049,0.0778631221401616
"2",0.0692007942511091,0.068003614458373,0.0673190357370387
"3",0.0790933814291522,0.0807228705060014,0.0780653258264146
"4",0.0729806104202995,0.0717178352807322,0.0720565500866128
"5",0.070622395870103,0.0703630417436262,0.0677651045829283
"6",0.0737331160204627,0.0758384330154061,0.0748890203321381
"7",0.0909323932351857,0.0913163016798196,0.0900974389162395
"8",0.0743472302583769,0.0778290013169869,0.0754711074155786
"9",0.0808488506658329,0.0861847098889386,0.0836335942951332
"10",0.0834695754506181,0.0840859639818818,0.0813730688586996
"11",0.0812989654955008,0.0794449580528596,0.0780759745326778
"12",0.0957244301047483,0.0967665520438614,0.0944643172895699
"13",0.0708108529374755,0.0705888920586362,0.0690451965995577
"14",0.0859475797249592,0.0860763125504078,0.085167112721882
"15",0.0790441820795298,0.0811390079196839,0.0794980577608346
"16",0.0686728436972443,0.0710807610140608,0.0698761411794088
"17",0.0720645659077431,0.07289083280049,0.0702797980743154
"18",0.0780344907556421,0.0769928844799681,0.0762583085317718
"19",0.0686749051787873,0.0695134315236132,0.0685238714798824
"20",0.0865279459423071,0.0885029472957287,0.0873986409871485
"21",0.0765614055331169,0.0764099494826237,0.0747299561457128
"22",0.0675444430717596,0.0683678976293838,0.0673503042806341
"23",0.0763224556325623,0.0792199254277966,0.0756661187033824
"24",0.0764889574311075,0.0786240394511902,0.077319434129354
"25",0.0741022893897187,0.0759859670109689,0.0749737350879831
"26",0.0881582824914089,0.0898368811025414,0.0894365255324048
"27",0.0780046323628154,0.0784736683620724,0.0766118764131421
"28",0.0748314344199226,0.0733050028036699,0.0727276055285614
"29",0.079344480521136,0.0812842145696487,0.0786888598262156
"30",0.0818497758922533,0.0824830024038322,0.0815534460147685
"31",0.0869125188260795,0.0886859395905359,0.0885097213703246
"32",0.0829283747778259,0.0849100032618889,0.0816719558084358
"33",0.067695886626904,0.0704806745582736,0.0707145687731715
"34",0.0711323444084277,0.0716444393713381,0.070498014863675
"35",0.0843478023282877,0.0871131077028508,0.085909605857016
"36",0.0806741078207202,0.0829735821017986,0.0798843855997597
"37",0.0833514804278981,0.0798550013310478,0.079408849559116
"38",0.0700590107304131,0.0699241876960239,0.0678427539360196
"39",0.0746938253800487,0.0751680742306762,0.0725536939754984
