"","Logistic Regression Accuracy","Random Forest Accuracy","SVM Accuracy","Gradient Boosting Accuracy","KNN Accuracy"
"1",0.251928020565553,0.182519280205656,0.254498714652956,0.205655526992288,0.354755784061697
"2",0.267352185089974,0.154241645244216,0.25706940874036,0.174807197943445,0.349614395886889
"3",0.290488431876607,0.197943444730077,0.287917737789203,0.215938303341902,0.352185089974293
"4",0.32133676092545,0.215938303341902,0.300771208226221,0.226221079691517,0.352185089974293
"5",0.318766066838046,0.195372750642674,0.295629820051414,0.22879177377892,0.383033419023136
"6",0.305912596401028,0.190231362467866,0.303341902313625,0.200514138817481,0.370179948586118
"7",0.2853470437018,0.185089974293059,0.275064267352185,0.182519280205656,0.341902313624679
"8",0.249357326478149,0.177377892030848,0.241645244215938,0.190231362467866,0.331619537275064
"9",0.277634961439589,0.182519280205656,0.262210796915167,0.182519280205656,0.331619537275064
"10",0.313624678663239,0.208226221079691,0.313624678663239,0.231362467866324,0.401028277634961
"11",0.280205655526992,0.185089974293059,0.280205655526992,0.221079691516709,0.38560411311054
"12",0.300771208226221,0.172236503856041,0.282776349614396,0.190231362467866,0.377892030848329
"13",0.267352185089974,0.197943444730077,0.254498714652956,0.223650385604113,0.354755784061697
"14",0.264781491002571,0.195372750642674,0.254498714652956,0.195372750642674,0.334190231362468
"15",0.264781491002571,0.174807197943445,0.262210796915167,0.182519280205656,0.287917737789203
"16",0.254498714652956,0.195372750642674,0.254498714652956,0.213367609254499,0.370179948586118
"17",0.254498714652956,0.169665809768638,0.249357326478149,0.185089974293059,0.365038560411311
"18",0.329048843187661,0.205655526992288,0.311053984575835,0.218508997429306,0.3573264781491
"19",0.305912596401028,0.154241645244216,0.300771208226221,0.210796915167095,0.344473007712082
"20",0.25706940874036,0.154241645244216,0.244215938303342,0.16452442159383,0.323907455012853
"21",0.249357326478149,0.172236503856041,0.233933161953727,0.172236503856041,0.339331619537275
"22",0.259640102827764,0.174807197943445,0.236503856041131,0.197943444730077,0.336760925449871
"23",0.269922879177378,0.187660668380463,0.267352185089974,0.195372750642674,0.347043701799486
"24",0.244215938303342,0.151670951156812,0.22879177377892,0.174807197943445,0.334190231362468
"25",0.303341902313625,0.19280205655527,0.303341902313625,0.185089974293059,0.349614395886889
"26",0.295629820051414,0.218508997429306,0.269922879177378,0.241645244215938,0.398457583547558
"27",0.277634961439589,0.182519280205656,0.254498714652956,0.179948586118252,0.352185089974293
"28",0.29305912596401,0.182519280205656,0.267352185089974,0.200514138817481,0.326478149100257
"29",0.290488431876607,0.179948586118252,0.275064267352185,0.203084832904884,0.3573264781491
"30",0.298200514138817,0.195372750642674,0.295629820051414,0.218508997429306,0.365038560411311
"31",0.275064267352185,0.16452442159383,0.2853470437018,0.208226221079691,0.370179948586118
"32",0.282776349614396,0.197943444730077,0.280205655526992,0.210796915167095,0.347043701799486
"33",0.262210796915167,0.167095115681234,0.264781491002571,0.182519280205656,0.344473007712082
"34",0.275064267352185,0.167095115681234,0.269922879177378,0.19280205655527,0.354755784061697
"35",0.2853470437018,0.187660668380463,0.275064267352185,0.231362467866324,0.339331619537275
"36",0.282776349614396,0.185089974293059,0.262210796915167,0.200514138817481,0.362467866323907
"37",0.277634961439589,0.19280205655527,0.277634961439589,0.205655526992288,0.349614395886889
"38",0.316195372750643,0.205655526992288,0.308483290488432,0.200514138817481,0.331619537275064
"39",0.313624678663239,0.213367609254499,0.300771208226221,0.221079691516709,0.38560411311054
"40",0.318766066838046,0.218508997429306,0.287917737789203,0.226221079691517,0.349614395886889
"41",0.287917737789203,0.190231362467866,0.277634961439589,0.190231362467866,0.365038560411311
"42",0.313624678663239,0.221079691516709,0.287917737789203,0.231362467866324,0.3573264781491
"43",0.308483290488432,0.185089974293059,0.29305912596401,0.215938303341902,0.365038560411311
"44",0.272493573264782,0.213367609254499,0.251928020565553,0.221079691516709,0.367609254498715
"45",0.303341902313625,0.195372750642674,0.2853470437018,0.208226221079691,0.401028277634961
"46",0.305912596401028,0.185089974293059,0.264781491002571,0.190231362467866,0.354755784061697
"47",0.318766066838046,0.236503856041131,0.300771208226221,0.25706940874036,0.408740359897172
"48",0.305912596401028,0.203084832904884,0.282776349614396,0.213367609254499,0.365038560411311
"49",0.231362467866324,0.16452442159383,0.226221079691517,0.187660668380463,0.339331619537275
"50",0.262210796915167,0.179948586118252,0.249357326478149,0.190231362467866,0.359897172236504
"51",0.2853470437018,0.154241645244216,0.259640102827764,0.174807197943445,0.380462724935733
"52",0.25706940874036,0.154241645244216,0.249357326478149,0.200514138817481,0.339331619537275
"53",0.29305912596401,0.205655526992288,0.277634961439589,0.200514138817481,0.375321336760925
