"","Logistic Regression Accuracy","Random Forest Accuracy","SVM Accuracy","Gradient Boosting Accuracy","KNN Accuracy"
"1",0.25706940874036,0.174807197943445,0.25706940874036,0.174807197943445,0.347043701799486
"2",0.313624678663239,0.195372750642674,0.298200514138817,0.177377892030848,0.370179948586118
"3",0.287917737789203,0.172236503856041,0.282776349614396,0.190231362467866,0.3573264781491
"4",0.29305912596401,0.195372750642674,0.295629820051414,0.215938303341902,0.331619537275064
"5",0.298200514138817,0.218508997429306,0.287917737789203,0.205655526992288,0.347043701799486
"6",0.2853470437018,0.172236503856041,0.275064267352185,0.19280205655527,0.352185089974293
"7",0.280205655526992,0.190231362467866,0.254498714652956,0.203084832904884,0.352185089974293
"8",0.282776349614396,0.195372750642674,0.272493573264782,0.213367609254499,0.316195372750643
"9",0.267352185089974,0.169665809768638,0.277634961439589,0.174807197943445,0.329048843187661
"10",0.290488431876607,0.190231362467866,0.298200514138817,0.190231362467866,0.329048843187661
"11",0.282776349614396,0.185089974293059,0.295629820051414,0.218508997429306,0.372750642673522
"12",0.290488431876607,0.174807197943445,0.275064267352185,0.185089974293059,0.347043701799486
"13",0.267352185089974,0.200514138817481,0.25706940874036,0.213367609254499,0.311053984575835
"14",0.254498714652956,0.172236503856041,0.246786632390745,0.190231362467866,0.334190231362468
"15",0.280205655526992,0.179948586118252,0.280205655526992,0.208226221079691,0.339331619537275
"16",0.275064267352185,0.161953727506427,0.25706940874036,0.185089974293059,0.38560411311054
"17",0.254498714652956,0.154241645244216,0.236503856041131,0.161953727506427,0.367609254498715
"18",0.313624678663239,0.195372750642674,0.298200514138817,0.223650385604113,0.388174807197943
"19",0.280205655526992,0.172236503856041,0.277634961439589,0.179948586118252,0.331619537275064
"20",0.308483290488432,0.215938303341902,0.282776349614396,0.239074550128535,0.383033419023136
"21",0.303341902313625,0.169665809768638,0.282776349614396,0.187660668380463,0.367609254498715
"22",0.272493573264782,0.172236503856041,0.262210796915167,0.190231362467866,0.305912596401028
"23",0.29305912596401,0.185089974293059,0.272493573264782,0.187660668380463,0.380462724935733
"24",0.282776349614396,0.195372750642674,0.25706940874036,0.223650385604113,0.403598971722365
"25",0.280205655526992,0.172236503856041,0.254498714652956,0.185089974293059,0.311053984575835
"26",0.267352185089974,0.159383033419023,0.25706940874036,0.190231362467866,0.326478149100257
"27",0.311053984575835,0.205655526992288,0.275064267352185,0.208226221079691,0.339331619537275
"28",0.287917737789203,0.159383033419023,0.267352185089974,0.187660668380463,0.375321336760925
"29",0.254498714652956,0.195372750642674,0.259640102827764,0.195372750642674,0.365038560411311
"30",0.277634961439589,0.16452442159383,0.277634961439589,0.197943444730077,0.377892030848329
"31",0.323907455012853,0.205655526992288,0.313624678663239,0.215938303341902,0.354755784061697
"32",0.277634961439589,0.177377892030848,0.264781491002571,0.179948586118252,0.3573264781491
"33",0.290488431876607,0.210796915167095,0.2853470437018,0.208226221079691,0.380462724935733
"34",0.311053984575835,0.187660668380463,0.300771208226221,0.223650385604113,0.393316195372751
"35",0.267352185089974,0.177377892030848,0.264781491002571,0.195372750642674,0.331619537275064
"36",0.25706940874036,0.182519280205656,0.249357326478149,0.197943444730077,0.365038560411311
"37",0.259640102827764,0.167095115681234,0.259640102827764,0.182519280205656,0.341902313624679
"38",0.251928020565553,0.146529562982005,0.239074550128535,0.197943444730077,0.375321336760925
"39",0.300771208226221,0.210796915167095,0.290488431876607,0.231362467866324,0.347043701799486
"40",0.25706940874036,0.187660668380463,0.233933161953727,0.208226221079691,0.354755784061697
"41",0.316195372750643,0.177377892030848,0.308483290488432,0.19280205655527,0.352185089974293
"42",0.300771208226221,0.19280205655527,0.300771208226221,0.200514138817481,0.339331619537275
"43",0.277634961439589,0.172236503856041,0.275064267352185,0.190231362467866,0.354755784061697
"44",0.282776349614396,0.179948586118252,0.251928020565553,0.213367609254499,0.339331619537275
"45",0.275064267352185,0.179948586118252,0.2853470437018,0.174807197943445,0.388174807197943
"46",0.303341902313625,0.200514138817481,0.305912596401028,0.200514138817481,0.354755784061697
"47",0.282776349614396,0.213367609254499,0.275064267352185,0.213367609254499,0.3573264781491
"48",0.277634961439589,0.146529562982005,0.269922879177378,0.172236503856041,0.365038560411311
"49",0.295629820051414,0.195372750642674,0.282776349614396,0.208226221079691,0.344473007712082
"50",0.280205655526992,0.200514138817481,0.259640102827764,0.226221079691517,0.349614395886889
"51",0.300771208226221,0.203084832904884,0.280205655526992,0.210796915167095,0.3573264781491
"52",0.241645244215938,0.161953727506427,0.241645244215938,0.190231362467866,0.365038560411311
"53",0.305912596401028,0.182519280205656,0.2853470437018,0.185089974293059,0.38560411311054
"54",0.303341902313625,0.187660668380463,0.290488431876607,0.200514138817481,0.316195372750643
"55",0.280205655526992,0.15681233933162,0.269922879177378,0.187660668380463,0.359897172236504
"56",0.300771208226221,0.19280205655527,0.300771208226221,0.22879177377892,0.347043701799486
"57",0.269922879177378,0.200514138817481,0.254498714652956,0.19280205655527,0.367609254498715
"58",0.295629820051414,0.195372750642674,0.277634961439589,0.205655526992288,0.349614395886889
"59",0.264781491002571,0.200514138817481,0.25706940874036,0.218508997429306,0.344473007712082
"60",0.269922879177378,0.141388174807198,0.269922879177378,0.182519280205656,0.359897172236504
"61",0.313624678663239,0.182519280205656,0.300771208226221,0.210796915167095,0.365038560411311
"62",0.259640102827764,0.22879177377892,0.251928020565553,0.213367609254499,0.352185089974293
"63",0.300771208226221,0.195372750642674,0.282776349614396,0.200514138817481,0.370179948586118
"64",0.251928020565553,0.151670951156812,0.246786632390745,0.167095115681234,0.341902313624679
"65",0.326478149100257,0.218508997429306,0.303341902313625,0.215938303341902,0.3573264781491
"66",0.272493573264782,0.182519280205656,0.264781491002571,0.177377892030848,0.347043701799486
"67",0.262210796915167,0.167095115681234,0.25706940874036,0.177377892030848,0.300771208226221
"68",0.275064267352185,0.185089974293059,0.272493573264782,0.190231362467866,0.3573264781491
"69",0.280205655526992,0.179948586118252,0.269922879177378,0.19280205655527,0.3573264781491
"70",0.280205655526992,0.172236503856041,0.290488431876607,0.210796915167095,0.341902313624679
"71",0.262210796915167,0.197943444730077,0.251928020565553,0.200514138817481,0.336760925449871
"72",0.298200514138817,0.182519280205656,0.298200514138817,0.195372750642674,0.354755784061697
"73",0.264781491002571,0.197943444730077,0.267352185089974,0.226221079691517,0.362467866323907
"74",0.282776349614396,0.172236503856041,0.272493573264782,0.195372750642674,0.372750642673522
"75",0.280205655526992,0.182519280205656,0.267352185089974,0.187660668380463,0.336760925449871
"76",0.290488431876607,0.203084832904884,0.303341902313625,0.205655526992288,0.354755784061697
"77",0.305912596401028,0.208226221079691,0.290488431876607,0.200514138817481,0.336760925449871
"78",0.272493573264782,0.195372750642674,0.259640102827764,0.226221079691517,0.347043701799486
"79",0.254498714652956,0.185089974293059,0.246786632390745,0.19280205655527,0.359897172236504
"80",0.262210796915167,0.161953727506427,0.251928020565553,0.190231362467866,0.329048843187661
"81",0.2853470437018,0.174807197943445,0.269922879177378,0.195372750642674,0.339331619537275
"82",0.259640102827764,0.16452442159383,0.251928020565553,0.177377892030848,0.367609254498715
"83",0.300771208226221,0.179948586118252,0.287917737789203,0.208226221079691,0.365038560411311
"84",0.254498714652956,0.172236503856041,0.246786632390745,0.203084832904884,0.347043701799486
"85",0.269922879177378,0.200514138817481,0.272493573264782,0.19280205655527,0.395886889460154
"86",0.295629820051414,0.174807197943445,0.287917737789203,0.182519280205656,0.354755784061697
"87",0.290488431876607,0.182519280205656,0.280205655526992,0.190231362467866,0.339331619537275
"88",0.282776349614396,0.187660668380463,0.2853470437018,0.205655526992288,0.354755784061697
"89",0.2853470437018,0.177377892030848,0.267352185089974,0.190231362467866,0.334190231362468
"90",0.259640102827764,0.182519280205656,0.251928020565553,0.215938303341902,0.3573264781491
"91",0.275064267352185,0.172236503856041,0.275064267352185,0.16452442159383,0.3573264781491
"92",0.262210796915167,0.161953727506427,0.239074550128535,0.208226221079691,0.318766066838046
"93",0.249357326478149,0.174807197943445,0.251928020565553,0.190231362467866,0.316195372750643
"94",0.233933161953727,0.143958868894602,0.236503856041131,0.151670951156812,0.3573264781491
"95",0.275064267352185,0.172236503856041,0.269922879177378,0.200514138817481,0.341902313624679
"96",0.290488431876607,0.187660668380463,0.277634961439589,0.210796915167095,0.359897172236504
"97",0.272493573264782,0.174807197943445,0.259640102827764,0.182519280205656,0.359897172236504
"98",0.264781491002571,0.174807197943445,0.262210796915167,0.174807197943445,0.349614395886889
"99",0.244215938303342,0.149100257069409,0.239074550128535,0.15681233933162,0.336760925449871
"100",0.298200514138817,0.179948586118252,0.290488431876607,0.210796915167095,0.323907455012853
