"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0810053184167407,0.0776265559321334,0.0772363281641827
"2",0.0889037073549453,0.0869066106167893,0.0854928264149418
"3",0.0793078308229139,0.0807058961654307,0.0799401188433115
"4",0.0875609131200115,0.0888727581029068,0.0870908061804159
"5",0.0664108745408028,0.068409166180663,0.0664726246114333
"6",0.0732899767799873,0.0713411919340304,0.0705932173501052
"7",0.0746125486473661,0.0728423579462591,0.0710920200158787
"8",0.0740532336269835,0.0730248279193521,0.072013217238601
"9",0.0657540307993064,0.065975664535026,0.065194479385859
"10",0.0782972316741687,0.0785920731819395,0.0767907922114709
"11",0.0861814126638843,0.0857893230976604,0.0831718292696688
"12",0.0698179823212703,0.0695940062406103,0.0681421943497678
"13",0.0779535114381133,0.0796283603605051,0.0782078489738045
"14",0.0733929751985639,0.0772269678409626,0.0758711115926115
"15",0.0782914322888589,0.0781781581224578,0.0765760010919445
"16",0.0790546600090354,0.0768983433675813,0.0756992839895219
"17",0.0855662528733132,0.0841427881151456,0.0813450931266358
"18",0.0796158755930065,0.0815242069269319,0.080774389064472
"19",0.080914786983681,0.0805423116867287,0.0791430246687514
"20",0.0728933642674202,0.069031607436053,0.070546336935751
"21",0.0782798122784965,0.0781487086243082,0.0773053930729811
"22",0.0816994581069807,0.0801231873354481,0.0783173638715548
"23",0.0730216959435629,0.0728960398025275,0.0718789159610194
"24",0.0804680020000371,0.0796120835081491,0.0768335909677774
"25",0.0749989265641976,0.0718958406516106,0.0722632920579305
"26",0.0695003184910664,0.069248849617818,0.0676005774115958
"27",0.0717553337796084,0.0700982442641375,0.0690575204015772
"28",0.083926003726249,0.0812680382817162,0.0792641759267025
"29",0.078216861737427,0.0790555572734711,0.0794081877066587
"30",0.0723140247874026,0.073817186968284,0.0708991045364304
"31",0.082870475973955,0.0844211068900004,0.0829077170435867
"32",0.0756480499739645,0.0777443212569537,0.0747683757064457
"33",0.0699661481793535,0.0695194033708328,0.0667091021473408
"34",0.0943311632239499,0.094854426773934,0.0953146000252458
"35",0.076067025090283,0.0745993531305192,0.0734082591705647
"36",0.0723088881398841,0.0721590377457219,0.0707817359339916
"37",0.0954029399570328,0.0954953999236073,0.0947467330185959
