"","OLS MSE","Random Forest MSE","Gradient Boosting MSE"
"1",0.0776326848919136,0.0784649809091155,0.0766705734897679
"2",0.0770016522983024,0.0731758481842486,0.0724332274227471
"3",0.0746388985877338,0.0739026472542044,0.0721715192000044
"4",0.0745139801500254,0.0742290305953908,0.0717345900617956
"5",0.0674934942867874,0.0660943652239264,0.0660268522944149
"6",0.0781079559042917,0.077133650177642,0.0760169690092956
"7",0.0928038077943074,0.0890293304595583,0.0881376893662344
"8",0.0780551975904426,0.0758715025706966,0.0766126684932035
"9",0.0754108504137325,0.0752744919604056,0.0732730501012551
"10",0.074070713764667,0.0718954231686132,0.0719074164432967
"11",0.0727716614189663,0.0727110802384855,0.0710378500066111
"12",0.0875369486564931,0.0857997086613397,0.0824751917473138
"13",0.0822577815470372,0.0782520910210306,0.0797427793087976
"14",0.0891068570239899,0.0946217100546018,0.0912097199547627
"15",0.0810483007983587,0.0825877204049428,0.0808705765940558
"16",0.0807054287979223,0.0821679115208587,0.0799334127778054
"17",0.0797681682929809,0.077197890476095,0.0757878539865586
"18",0.0716203764985078,0.0700361651399142,0.067935147817666
"19",0.077123808178463,0.0796806681366095,0.0779312362151676
"20",0.0849680776117434,0.0827882488452653,0.0834485249824776
"21",0.0631851258328385,0.0612106547463089,0.0596092610299052
"22",0.0759985724874555,0.079730034475669,0.0769436975810863
"23",0.0750744873063241,0.0737792740162658,0.0722133002996809
"24",0.0745350526446948,0.0733625192751666,0.0723638119987364
"25",0.0780962772773401,0.080288896454454,0.0773628699355586
"26",0.0777602524901351,0.0764235041814156,0.0773009336823508
"27",0.0826320878558711,0.0868565104720785,0.0836376775582627
"28",0.0779188018406536,0.075319799688925,0.0741537379250548
"29",0.0748852335341489,0.0778399463012255,0.0755271622365036
"30",0.0783604184032488,0.0812313958629123,0.0780451878217755
"31",0.076794116822964,0.0795737553689897,0.0763470339334406
"32",0.0745838929664629,0.075567591906823,0.0733249758126788
"33",0.0803316021005439,0.0793056238656357,0.0788077667175303
"34",0.0755698127383086,0.0752389096995722,0.073223550711809
"35",0.0785581671404099,0.0821260247452596,0.0801039845268476
"36",0.0871875591845595,0.0859624556326276,0.0834130782521082
"37",0.0793361707064447,0.0812407755009472,0.0786162060605841
"38",0.0898550871314674,0.0894594687327742,0.0889271119113848
"39",0.0736154510062616,0.0744507390963813,0.0705090885810186
"40",0.0786110139664982,0.0773936514093839,0.0771239950830734
"41",0.078471927783689,0.0813625961810424,0.0794326326152791
"42",0.0848097349283079,0.0845079141480577,0.0837393688202875
"43",0.0856424149716459,0.0881583678033587,0.087323443190281
"44",0.0808542457780489,0.0833994879177405,0.0809850990109618
"45",0.0756768022356125,0.0742534721795209,0.0737735868109846
"46",0.0812625134043675,0.082391842738417,0.0805282252717842
"47",0.0772144122426411,0.0787054702111512,0.0750710261498208
"48",0.0851503683164793,0.0835444551607596,0.0815751841635147
"49",0.0785335742368646,0.0793070062469064,0.0791030940684363
