"","Logistic Regression Accuracy","Random Forest Accuracy","SVM Accuracy","Gradient Boosting Accuracy","KNN Accuracy"
"1",0.311053984575835,0.187660668380463,0.305912596401028,0.221079691516709,0.362467866323907
"2",0.259640102827764,0.187660668380463,0.239074550128535,0.19280205655527,0.365038560411311
"3",0.329048843187661,0.197943444730077,0.311053984575835,0.203084832904884,0.393316195372751
"4",0.2853470437018,0.19280205655527,0.275064267352185,0.185089974293059,0.362467866323907
"5",0.282776349614396,0.179948586118252,0.267352185089974,0.190231362467866,0.326478149100257
"6",0.300771208226221,0.210796915167095,0.290488431876607,0.233933161953727,0.388174807197943
"7",0.298200514138817,0.185089974293059,0.277634961439589,0.215938303341902,0.365038560411311
"8",0.287917737789203,0.174807197943445,0.282776349614396,0.190231362467866,0.388174807197943
"9",0.313624678663239,0.213367609254499,0.29305912596401,0.218508997429306,0.367609254498715
"10",0.298200514138817,0.19280205655527,0.277634961439589,0.231362467866324,0.375321336760925
"11",0.300771208226221,0.169665809768638,0.290488431876607,0.200514138817481,0.359897172236504
"12",0.349614395886889,0.210796915167095,0.336760925449871,0.226221079691517,0.375321336760925
"13",0.287917737789203,0.177377892030848,0.267352185089974,0.197943444730077,0.372750642673522
"14",0.226221079691517,0.159383033419023,0.226221079691517,0.167095115681234,0.313624678663239
"15",0.303341902313625,0.169665809768638,0.287917737789203,0.213367609254499,0.362467866323907
"16",0.2853470437018,0.172236503856041,0.280205655526992,0.190231362467866,0.370179948586118
"17",0.300771208226221,0.200514138817481,0.298200514138817,0.233933161953727,0.352185089974293
"18",0.267352185089974,0.19280205655527,0.25706940874036,0.218508997429306,0.359897172236504
"19",0.277634961439589,0.179948586118252,0.25706940874036,0.205655526992288,0.3573264781491
"20",0.267352185089974,0.195372750642674,0.254498714652956,0.200514138817481,0.341902313624679
"21",0.2853470437018,0.179948586118252,0.280205655526992,0.203084832904884,0.341902313624679
"22",0.300771208226221,0.187660668380463,0.295629820051414,0.226221079691517,0.3573264781491
"23",0.275064267352185,0.167095115681234,0.272493573264782,0.19280205655527,0.362467866323907
"24",0.277634961439589,0.169665809768638,0.25706940874036,0.177377892030848,0.341902313624679
"25",0.298200514138817,0.197943444730077,0.287917737789203,0.197943444730077,0.336760925449871
"26",0.287917737789203,0.187660668380463,0.275064267352185,0.169665809768638,0.329048843187661
"27",0.300771208226221,0.149100257069409,0.290488431876607,0.19280205655527,0.334190231362468
"28",0.269922879177378,0.174807197943445,0.262210796915167,0.200514138817481,0.313624678663239
"29",0.269922879177378,0.169665809768638,0.262210796915167,0.213367609254499,0.303341902313625
"30",0.287917737789203,0.15681233933162,0.269922879177378,0.169665809768638,0.341902313624679
"31",0.316195372750643,0.200514138817481,0.308483290488432,0.19280205655527,0.331619537275064
"32",0.287917737789203,0.213367609254499,0.272493573264782,0.223650385604113,0.375321336760925
"33",0.280205655526992,0.187660668380463,0.277634961439589,0.210796915167095,0.38560411311054
"34",0.287917737789203,0.174807197943445,0.277634961439589,0.187660668380463,0.362467866323907
"35",0.25706940874036,0.136246786632391,0.246786632390745,0.149100257069409,0.300771208226221
"36",0.259640102827764,0.16452442159383,0.251928020565553,0.167095115681234,0.329048843187661
"37",0.275064267352185,0.154241645244216,0.254498714652956,0.187660668380463,0.367609254498715
"38",0.290488431876607,0.190231362467866,0.280205655526992,0.169665809768638,0.336760925449871
"39",0.290488431876607,0.187660668380463,0.2853470437018,0.226221079691517,0.341902313624679
"40",0.25706940874036,0.125964010282776,0.262210796915167,0.16452442159383,0.347043701799486
"41",0.29305912596401,0.172236503856041,0.272493573264782,0.197943444730077,0.354755784061697
"42",0.303341902313625,0.179948586118252,0.2853470437018,0.205655526992288,0.38560411311054
"43",0.290488431876607,0.169665809768638,0.287917737789203,0.185089974293059,0.344473007712082
"44",0.254498714652956,0.131105398457584,0.249357326478149,0.179948586118252,0.367609254498715
"45",0.269922879177378,0.177377892030848,0.262210796915167,0.197943444730077,0.339331619537275
"46",0.269922879177378,0.177377892030848,0.277634961439589,0.177377892030848,0.354755784061697
"47",0.287917737789203,0.167095115681234,0.272493573264782,0.213367609254499,0.349614395886889
"48",0.262210796915167,0.182519280205656,0.246786632390745,0.187660668380463,0.359897172236504
"49",0.25706940874036,0.143958868894602,0.249357326478149,0.182519280205656,0.313624678663239
"50",0.290488431876607,0.182519280205656,0.275064267352185,0.208226221079691,0.398457583547558
"51",0.303341902313625,0.179948586118252,0.298200514138817,0.208226221079691,0.3573264781491
"52",0.282776349614396,0.190231362467866,0.275064267352185,0.177377892030848,0.354755784061697
"53",0.272493573264782,0.177377892030848,0.264781491002571,0.223650385604113,0.354755784061697
"54",0.2853470437018,0.190231362467866,0.275064267352185,0.182519280205656,0.341902313624679
"55",0.29305912596401,0.195372750642674,0.264781491002571,0.187660668380463,0.362467866323907
"56",0.323907455012853,0.19280205655527,0.318766066838046,0.195372750642674,0.380462724935733
"57",0.290488431876607,0.174807197943445,0.275064267352185,0.203084832904884,0.3573264781491
"58",0.280205655526992,0.174807197943445,0.25706940874036,0.190231362467866,0.380462724935733
"59",0.262210796915167,0.177377892030848,0.251928020565553,0.203084832904884,0.38560411311054
"60",0.280205655526992,0.154241645244216,0.249357326478149,0.177377892030848,0.336760925449871
"61",0.298200514138817,0.187660668380463,0.287917737789203,0.210796915167095,0.329048843187661
"62",0.277634961439589,0.177377892030848,0.267352185089974,0.213367609254499,0.38560411311054
"63",0.280205655526992,0.172236503856041,0.25706940874036,0.195372750642674,0.390745501285347
"64",0.264781491002571,0.169665809768638,0.244215938303342,0.190231362467866,0.336760925449871
"65",0.246786632390745,0.159383033419023,0.231362467866324,0.161953727506427,0.336760925449871
"66",0.282776349614396,0.190231362467866,0.275064267352185,0.223650385604113,0.372750642673522
"67",0.269922879177378,0.177377892030848,0.262210796915167,0.210796915167095,0.380462724935733
"68",0.269922879177378,0.159383033419023,0.264781491002571,0.172236503856041,0.336760925449871
"69",0.29305912596401,0.215938303341902,0.2853470437018,0.244215938303342,0.383033419023136
"70",0.277634961439589,0.182519280205656,0.277634961439589,0.19280205655527,0.367609254498715
"71",0.300771208226221,0.19280205655527,0.269922879177378,0.197943444730077,0.398457583547558
"72",0.29305912596401,0.161953727506427,0.282776349614396,0.195372750642674,0.426735218508997
"73",0.249357326478149,0.169665809768638,0.254498714652956,0.190231362467866,0.365038560411311
"74",0.262210796915167,0.174807197943445,0.25706940874036,0.19280205655527,0.341902313624679
"75",0.313624678663239,0.195372750642674,0.305912596401028,0.210796915167095,0.3573264781491
"76",0.262210796915167,0.167095115681234,0.249357326478149,0.185089974293059,0.341902313624679
"77",0.313624678663239,0.177377892030848,0.300771208226221,0.200514138817481,0.377892030848329
"78",0.29305912596401,0.159383033419023,0.272493573264782,0.177377892030848,0.352185089974293
"79",0.290488431876607,0.177377892030848,0.2853470437018,0.197943444730077,0.316195372750643
"80",0.262210796915167,0.185089974293059,0.264781491002571,0.218508997429306,0.354755784061697
"81",0.269922879177378,0.177377892030848,0.251928020565553,0.197943444730077,0.329048843187661
"82",0.290488431876607,0.185089974293059,0.2853470437018,0.203084832904884,0.336760925449871
"83",0.303341902313625,0.203084832904884,0.282776349614396,0.197943444730077,0.339331619537275
"84",0.323907455012853,0.203084832904884,0.298200514138817,0.246786632390745,0.354755784061697
"85",0.269922879177378,0.210796915167095,0.259640102827764,0.226221079691517,0.362467866323907
"86",0.2853470437018,0.15681233933162,0.269922879177378,0.182519280205656,0.341902313624679
"87",0.262210796915167,0.174807197943445,0.239074550128535,0.190231362467866,0.329048843187661
"88",0.300771208226221,0.195372750642674,0.287917737789203,0.19280205655527,0.349614395886889
"89",0.277634961439589,0.197943444730077,0.280205655526992,0.19280205655527,0.377892030848329
"90",0.275064267352185,0.210796915167095,0.262210796915167,0.223650385604113,0.334190231362468
"91",0.275064267352185,0.179948586118252,0.264781491002571,0.190231362467866,0.359897172236504
"92",0.2853470437018,0.197943444730077,0.282776349614396,0.210796915167095,0.367609254498715
"93",0.272493573264782,0.172236503856041,0.264781491002571,0.177377892030848,0.331619537275064
"94",0.251928020565553,0.146529562982005,0.249357326478149,0.172236503856041,0.326478149100257
"95",0.25706940874036,0.169665809768638,0.262210796915167,0.190231362467866,0.347043701799486
"96",0.282776349614396,0.185089974293059,0.267352185089974,0.190231362467866,0.388174807197943
"97",0.236503856041131,0.16452442159383,0.22879177377892,0.172236503856041,0.347043701799486
"98",0.298200514138817,0.161953727506427,0.287917737789203,0.210796915167095,0.370179948586118
"99",0.305912596401028,0.205655526992288,0.313624678663239,0.221079691516709,0.372750642673522
"100",0.269922879177378,0.15681233933162,0.25706940874036,0.174807197943445,0.326478149100257
